T,Buy date,Buy price,Sell date,Sell price,Profit Ratio
AAPL,01/26/2016,22.804612267068045,02/17/2016,22.513059616088867,-0.01278481070253522
AAPL,05/19/2016,21.846802279324734,06/10/2016,22.81402015686035,0.04427274367979098
ADBE,10/07/2022,291.3599853515625,10/28/2022,325.67999267578125,0.11779245280647355
AMZN,01/04/2023,86.55000305175781,01/26/2023,99.22000122070312,0.14638934398845163
AVGO,01/08/2013,24.520687882790874,01/30/2013,26.48535919189453,0.08012300953769345
AVGO,07/31/2018,191.55019993763923,08/21/2018,177.88613891601562,-0.07133409950014179
CHTR,02/01/2016,169.63999938964844,02/23/2016,174.38999938964844,0.02800047168763341
CHTR,05/16/2022,469.3699951171875,06/07/2022,482.54998779296875,0.028080177286344443
CMCSA,01/25/2016,23.657415945856748,02/16/2016,24.688236236572266,0.043572818480035684
CMCSA,04/06/2018,30.587259469745884,04/27/2018,28.408187866210938,-0.07124115207805018
CMCSA,12/23/2021,47.36048226617781,01/14/2022,49.821929931640625,0.05197260559191224
CMCSA,07/06/2022,39.01185700565992,07/27/2022,42.330352783203125,0.08506377374093603
CMCSA,10/14/2022,30.053302611481975,11/04/2022,30.52596092224121,0.01572733342719729
CMCSA,03/21/2023,36.489460046068615,04/12/2023,37.63999938964844,0.03153073085014811
GOOG,06/18/2019,55.484500885009766,07/10/2019,57.02399826049805,0.02774644001356074
GOOG,10/06/2022,101.5,10/27/2022,92.5999984741211,-0.08768474409732913
GOOGL,06/18/2019,55.57500076293945,07/10/2019,57.045501708984375,0.026459755750926323
GOOGL,10/06/2022,100.68000030517578,10/27/2022,92.22000122070312,-0.08402859613457651
INTC,10/26/2012,15.723490441345612,11/20/2012,14.236403465270996,-0.09457740834466725
INTC,02/02/2016,24.55558261838027,02/24/2016,23.74667739868164,-0.0329418052208279
INTC,07/13/2017,29.01626464687076,08/03/2017,31.073453903198242,0.07089779754091605
INTC,11/17/2020,42.20217378682067,12/09/2020,46.18717575073242,0.09442646210694072
NFLX,09/24/2012,8.122857093811035,10/15/2012,9.251428604125977,0.13893775272432435
PYPL,10/13/2015,32.599998474121094,11/03/2015,37.900001525878906,0.1625767883383529
QCOM,12/02/2014,55.50159735776807,12/23/2014,57.657981872558594,0.03885265681436669
QCOM,07/07/2022,127.42911758161488,07/28/2022,142.839599609375,0.12093375768603382
SBUX,10/03/2016,47.27747250374119,10/24/2016,47.34737014770508,0.0014784555997226802
SBUX,02/22/2018,50.30393026471152,03/15/2018,53.378822326660156,0.061126278717543704
SBUX,03/30/2020,62.332933874745194,04/21/2020,68.10172271728516,0.09254800767331191
SBUX,05/16/2022,73.35497993457052,06/07/2022,77.78915405273438,0.06044816755616244
TMUS,03/01/2018,60.779998779296875,03/22/2018,61.25,0.007732827083623086
TMUS,05/24/2018,57.15999984741211,06/15/2018,60.0099983215332,0.04986001542563206
TMUS,12/10/2021,114.06999969482422,01/03/2022,114.43000030517578,0.0031559622277082997
TMUS,02/01/2022,107.72000122070312,02/23/2022,121.44000244140625,0.12736725831067133
TSLA,03/23/2015,13.233332633972168,04/14/2015,13.830666542053223,0.045138584860143174
TSLA,09/22/2016,13.760000228881836,10/13/2016,13.349332809448242,-0.029845015450771208
TSLA,03/29/2019,18.579999923706055,04/22/2019,17.516666412353516,-0.05723000622814004
TSLA,06/07/2019,13.666666984558105,06/28/2019,14.897333145141602,0.09004874136276382
TSLA,10/26/2022,219.39999389648438,11/16/2022,186.9199981689453,-0.1480400940342028
TSLA,01/11/2023,122.08999633789062,02/02/2023,188.27000427246094,0.5420592179511053
TSLA,05/10/2023,172.5500030517578,06/01/2023,207.52000427246094,0.2026658974338794
TXN,09/10/2015,38.53546223954056,10/01/2015,39.41420364379883,0.022803447868249782
TXN,03/03/2022,165.63911539674,03/24/2022,177.6868438720703,0.0727348032889061
Mean profit,,,,,0.045569130224209935
Std profit,,,,,0.05715179288061311
